Zr-96(n.g)

Energy(keV), I -Relative,    Nuclide, Decay_Mode
    160.940,          NA, Zr-96(n.g), (n.g)
   1102.670,          NA, Zr-96(n.g), (n.g)
   5574.900,          NA, Zr-96(n.g), (n.g)
