C-13(n.n'g)

Energy(keV), I -Relative,    Nuclide, Decay_Mode
    169.300,          NA,C-13(n.n'g), (n.n'g)
    595.013,          NA,C-13(n.n'g), Dopp.Brd.
    764.316,          NA,C-13(n.n'g), (n.n'g)
   3089.049,          NA,C-13(n.n'g), Dopp.Brd.
   3683.921,          NA,C-13(n.n'g), Dopp.Brd.
   3853.170,          NA,C-13(n.n'g), (n.n'g)
