Cl-37(n.n'g)

Energy(keV), I -Relative,    Nuclide, Decay_Mode
   1726.400, Most Likely,Cl-37(n.n'g), (n.n'g)
   3086.200, Most Likely,Cl-37(n.n'g), (n.n'g)
   3103.370,          NA,Cl-37(n.n'g), (n.n'g)
   3707.900,          NA,Cl-37(n.n'g), (n.n'g)
