Cu-65(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
    747.490,   3.438e-03, Cu-65(n.g), (n.g)
   1647.270,   3.438e-03, Cu-65(n.g), (n.g)
   2866.640,   3.438e-03, Cu-65(n.g), (n.g)
   4612.950,   3.423e-03, Cu-65(n.g), (n.g)
    741.930,   3.378e-03, Cu-65(n.g), (n.g)
   5721.890,   3.378e-03, Cu-65(n.g), (n.g)
    948.040,   3.363e-03, Cu-65(n.g), (n.g)
   1988.920,   3.363e-03, Cu-65(n.g), (n.g)
   4941.890,   3.303e-03, Cu-65(n.g), (n.g)
   1220.380,   3.288e-03, Cu-65(n.g), (n.g)
   3308.360,   3.288e-03, Cu-65(n.g), (n.g)
   4017.200,   3.288e-03, Cu-65(n.g), (n.g)
    883.000,   3.214e-03, Cu-65(n.g), (n.g)
    279.180,   3.139e-03, Cu-65(n.g), (n.g)
    758.640,   3.139e-03, Cu-65(n.g), (n.g)
   1985.560,   3.139e-03, Cu-65(n.g), (n.g)
   2411.430,   3.139e-03, Cu-65(n.g), (n.g)
   4221.310,   3.094e-03, Cu-65(n.g), (n.g)
   6879.790,   3.094e-03, Cu-65(n.g), (n.g)
   1980.000,   3.064e-03, Cu-65(n.g), (n.g)
   3285.870,   3.019e-03, Cu-65(n.g), (n.g)
    454.780,   2.990e-03, Cu-65(n.g), (n.g)
   2664.330,   2.975e-03, Cu-65(n.g), (n.g)
   4563.020,   2.960e-03, Cu-65(n.g), (n.g)
    586.870,   2.945e-03, Cu-65(n.g), (n.g)
   2673.610,   2.915e-03, Cu-65(n.g), (n.g)
   3482.550,   2.915e-03, Cu-65(n.g), (n.g)
   4122.820,   2.915e-03, Cu-65(n.g), (n.g)
   2996.650,   2.840e-03, Cu-65(n.g), (n.g)
   3315.790,   2.840e-03, Cu-65(n.g), (n.g)
   1042.900,   2.750e-03, Cu-65(n.g), (n.g)
   2538.230,   2.691e-03, Cu-65(n.g), (n.g)
   2896.110,   2.691e-03, Cu-65(n.g), (n.g)
   3009.060,   2.676e-03, Cu-65(n.g), (n.g)
   3137.290,   2.646e-03, Cu-65(n.g), (n.g)
    636.720,   2.616e-03, Cu-65(n.g), (n.g)
   2450.370,   2.541e-03, Cu-65(n.g), (n.g)
   2619.330,   2.541e-03, Cu-65(n.g), (n.g)
   3781.840,   2.481e-03, Cu-65(n.g), (n.g)
   4468.540,   2.422e-03, Cu-65(n.g), (n.g)
   2144.060,   2.392e-03, Cu-65(n.g), (n.g)
   2254.520,   2.392e-03, Cu-65(n.g), (n.g)
   2612.040,   2.392e-03, Cu-65(n.g), (n.g)
   1394.990,   2.377e-03, Cu-65(n.g), (n.g)
   5138.780,   2.317e-03, Cu-65(n.g), (n.g)
   2608.390,   2.257e-03, Cu-65(n.g), (n.g)
   2806.870,   2.242e-03, Cu-65(n.g), (n.g)
   2901.620,   2.242e-03, Cu-65(n.g), (n.g)
    335.370,   2.212e-03, Cu-65(n.g), (n.g)
   4055.810,   2.182e-03, Cu-65(n.g), (n.g)
   2004.400,   2.167e-03, Cu-65(n.g), (n.g)
   2603.380,   2.093e-03, Cu-65(n.g), (n.g)
   3732.290,   2.093e-03, Cu-65(n.g), (n.g)
   2380.230,   2.078e-03, Cu-65(n.g), (n.g)
   2402.430,   2.078e-03, Cu-65(n.g), (n.g)
   3045.690,   2.063e-03, Cu-65(n.g), (n.g)
   4805.320,   2.048e-03, Cu-65(n.g), (n.g)
   3052.230,   2.033e-03, Cu-65(n.g), (n.g)
   1006.150,   2.003e-03, Cu-65(n.g), (n.g)
   4298.200,   2.003e-03, Cu-65(n.g), (n.g)
   1506.330,   1.988e-03, Cu-65(n.g), (n.g)
   4457.520,   1.973e-03, Cu-65(n.g), (n.g)
   1280.190,   1.943e-03, Cu-65(n.g), (n.g)
   1874.830,   1.943e-03, Cu-65(n.g), (n.g)
   3021.680,   1.943e-03, Cu-65(n.g), (n.g)
   3165.690,   1.943e-03, Cu-65(n.g), (n.g)
   1670.440,   1.868e-03, Cu-65(n.g), (n.g)
    583.860,   1.824e-03, Cu-65(n.g), (n.g)
   2095.980,   1.809e-03, Cu-65(n.g), (n.g)
   2641.340,   1.809e-03, Cu-65(n.g), (n.g)
   2081.980,   1.794e-03, Cu-65(n.g), (n.g)
   2316.040,   1.794e-03, Cu-65(n.g), (n.g)
   2766.000,   1.794e-03, Cu-65(n.g), (n.g)
   3169.720,   1.764e-03, Cu-65(n.g), (n.g)
   1146.830,   1.719e-03, Cu-65(n.g), (n.g)
   1966.300,   1.719e-03, Cu-65(n.g), (n.g)
   1945.080,   1.704e-03, Cu-65(n.g), (n.g)
   1629.010,   1.644e-03, Cu-65(n.g), (n.g)
   1975.260,   1.644e-03, Cu-65(n.g), (n.g)
    233.720,   1.629e-03, Cu-65(n.g), (n.g)
   1253.450,   1.614e-03, Cu-65(n.g), (n.g)
    567.320,   1.599e-03, Cu-65(n.g), (n.g)
   2457.830,   1.599e-03, Cu-65(n.g), (n.g)
   1848.980,   1.584e-03, Cu-65(n.g), (n.g)
    983.350,   1.555e-03, Cu-65(n.g), (n.g)
   1509.290,   1.540e-03, Cu-65(n.g), (n.g)
   3131.500,   1.525e-03, Cu-65(n.g), (n.g)
   4616.600,   1.525e-03, Cu-65(n.g), (n.g)
    679.270,   1.495e-03, Cu-65(n.g), (n.g)
   1666.190,   1.495e-03, Cu-65(n.g), (n.g)
   1723.170,   1.495e-03, Cu-65(n.g), (n.g)
   2177.930,   1.495e-03, Cu-65(n.g), (n.g)
   2478.400,   1.495e-03, Cu-65(n.g), (n.g)
   2569.590,   1.495e-03, Cu-65(n.g), (n.g)
   2877.000,   1.495e-03, Cu-65(n.g), (n.g)
   1322.300,   1.450e-03, Cu-65(n.g), (n.g)
   2124.010,   1.420e-03, Cu-65(n.g), (n.g)
   3091.210,   1.420e-03, Cu-65(n.g), (n.g)
    111.950,   1.405e-03, Cu-65(n.g), (n.g)
   2400.220,   1.405e-03, Cu-65(n.g), (n.g)
   3361.010,   1.405e-03, Cu-65(n.g), (n.g)
    340.250,   1.390e-03, Cu-65(n.g), (n.g)
   1929.970,   1.390e-03, Cu-65(n.g), (n.g)
    333.890,   1.345e-03, Cu-65(n.g), (n.g)
    788.380,   1.345e-03, Cu-65(n.g), (n.g)
   1901.070,   1.345e-03, Cu-65(n.g), (n.g)
   2114.820,   1.345e-03, Cu-65(n.g), (n.g)
   2449.300,   1.345e-03, Cu-65(n.g), (n.g)
   2913.090,   1.345e-03, Cu-65(n.g), (n.g)
   3066.880,   1.345e-03, Cu-65(n.g), (n.g)
   2757.150,   1.330e-03, Cu-65(n.g), (n.g)
    100.540,   1.300e-03, Cu-65(n.g), (n.g)
    860.730,   1.286e-03, Cu-65(n.g), (n.g)
   1843.490,   1.286e-03, Cu-65(n.g), (n.g)
   3694.810,   1.286e-03, Cu-65(n.g), (n.g)
   6335.990,   1.271e-03, Cu-65(n.g), (n.g)
   1088.610,   1.256e-03, Cu-65(n.g), (n.g)
   1681.760,   1.256e-03, Cu-65(n.g), (n.g)
   1912.190,   1.256e-03, Cu-65(n.g), (n.g)
   3633.730,   1.256e-03, Cu-65(n.g), (n.g)
    632.680,   1.241e-03, Cu-65(n.g), (n.g)
   1890.640,   1.241e-03, Cu-65(n.g), (n.g)
   3241.580,   1.241e-03, Cu-65(n.g), (n.g)
   1799.400,   1.211e-03, Cu-65(n.g), (n.g)
    417.030,   1.196e-03, Cu-65(n.g), (n.g)
   1450.910,   1.196e-03, Cu-65(n.g), (n.g)
   2370.900,   1.196e-03, Cu-65(n.g), (n.g)
   2435.900,   1.196e-03, Cu-65(n.g), (n.g)
   1313.300,   1.181e-03, Cu-65(n.g), (n.g)
   4078.100,   1.181e-03, Cu-65(n.g), (n.g)
   2160.320,   1.151e-03, Cu-65(n.g), (n.g)
   2707.470,   1.151e-03, Cu-65(n.g), (n.g)
   1416.450,   1.136e-03, Cu-65(n.g), (n.g)
   3548.680,   1.136e-03, Cu-65(n.g), (n.g)
   3988.760,   1.136e-03, Cu-65(n.g), (n.g)
   4252.170,   1.136e-03, Cu-65(n.g), (n.g)
   1731.860,   1.121e-03, Cu-65(n.g), (n.g)
   2891.210,   1.106e-03, Cu-65(n.g), (n.g)
   3383.130,   1.091e-03, Cu-65(n.g), (n.g)
   1081.880,   1.061e-03, Cu-65(n.g), (n.g)
   2613.780,   1.061e-03, Cu-65(n.g), (n.g)
   2991.950,   1.061e-03, Cu-65(n.g), (n.g)
   3564.190,   1.061e-03, Cu-65(n.g), (n.g)
   6013.820,   1.061e-03, Cu-65(n.g), (n.g)
    533.930,   1.046e-03, Cu-65(n.g), (n.g)
   1590.250,   1.046e-03, Cu-65(n.g), (n.g)
   2824.160,   1.046e-03, Cu-65(n.g), (n.g)
   3579.120,   1.016e-03, Cu-65(n.g), (n.g)
   4266.190,   1.016e-03, Cu-65(n.g), (n.g)
   2130.410,   1.001e-03, Cu-65(n.g), (n.g)
   3349.460,   1.001e-03, Cu-65(n.g), (n.g)
   1161.610,   9.865e-04, Cu-65(n.g), (n.g)
   2967.660,   9.865e-04, Cu-65(n.g), (n.g)
   3122.550,   9.716e-04, Cu-65(n.g), (n.g)
   3208.820,   9.716e-04, Cu-65(n.g), (n.g)
   3896.210,   9.716e-04, Cu-65(n.g), (n.g)
   1773.300,   9.567e-04, Cu-65(n.g), (n.g)
   1806.570,   9.567e-04, Cu-65(n.g), (n.g)
    114.040,   9.417e-04, Cu-65(n.g), (n.g)
    537.580,   9.417e-04, Cu-65(n.g), (n.g)
   1607.600,   9.417e-04, Cu-65(n.g), (n.g)
   3627.950,   9.417e-04, Cu-65(n.g), (n.g)
    665.640,   9.268e-04, Cu-65(n.g), (n.g)
   1916.160,   9.118e-04, Cu-65(n.g), (n.g)
   2491.640,   8.969e-04, Cu-65(n.g), (n.g)
   2508.340,   8.969e-04, Cu-65(n.g), (n.g)
   2713.290,   8.969e-04, Cu-65(n.g), (n.g)
   3110.770,   8.969e-04, Cu-65(n.g), (n.g)
    422.280,   8.819e-04, Cu-65(n.g), (n.g)
    661.160,   8.670e-04, Cu-65(n.g), (n.g)
   1115.760,   8.670e-04, Cu-65(n.g), (n.g)
   4020.100,   8.670e-04, Cu-65(n.g), (n.g)
   3955.150,   8.520e-04, Cu-65(n.g), (n.g)
   5505.770,   8.371e-04, Cu-65(n.g), (n.g)
    769.990,   8.221e-04, Cu-65(n.g), (n.g)
   2557.350,   8.221e-04, Cu-65(n.g), (n.g)
   3450.440,   8.221e-04, Cu-65(n.g), (n.g)
   3668.350,   8.221e-04, Cu-65(n.g), (n.g)
   5488.560,   8.221e-04, Cu-65(n.g), (n.g)
    622.700,   7.922e-04, Cu-65(n.g), (n.g)
   2584.420,   7.922e-04, Cu-65(n.g), (n.g)
    651.130,   7.623e-04, Cu-65(n.g), (n.g)
    993.490,   7.623e-04, Cu-65(n.g), (n.g)
   1016.700,   7.623e-04, Cu-65(n.g), (n.g)
   2039.240,   7.324e-04, Cu-65(n.g), (n.g)
   2544.990,   7.025e-04, Cu-65(n.g), (n.g)
   2770.800,   7.025e-04, Cu-65(n.g), (n.g)
   3273.140,   7.025e-04, Cu-65(n.g), (n.g)
   3322.740,   7.025e-04, Cu-65(n.g), (n.g)
   2871.060,   6.876e-04, Cu-65(n.g), (n.g)
   3477.300,   6.876e-04, Cu-65(n.g), (n.g)
   1288.530,   6.726e-04, Cu-65(n.g), (n.g)
   3486.800,   6.726e-04, Cu-65(n.g), (n.g)
   3586.560,   6.726e-04, Cu-65(n.g), (n.g)
   1401.290,   6.577e-04, Cu-65(n.g), (n.g)
   2987.900,   6.577e-04, Cu-65(n.g), (n.g)
   2060.100,   5.979e-04, Cu-65(n.g), (n.g)
   2560.400,   5.979e-04, Cu-65(n.g), (n.g)
   3913.910,   5.830e-04, Cu-65(n.g), (n.g)
   1761.770,   5.680e-04, Cu-65(n.g), (n.g)
   2917.990,   5.680e-04, Cu-65(n.g), (n.g)
   3814.580,   5.680e-04, Cu-65(n.g), (n.g)
   1515.700,   5.232e-04, Cu-65(n.g), (n.g)
    288.730,   5.082e-04, Cu-65(n.g), (n.g)
   1120.960,   5.082e-04, Cu-65(n.g), (n.g)
   1522.990,   4.933e-04, Cu-65(n.g), (n.g)
    556.500,   4.783e-04, Cu-65(n.g), (n.g)
   1855.100,   4.783e-04, Cu-65(n.g), (n.g)
   4436.690,   4.783e-04, Cu-65(n.g), (n.g)
   4505.500,   4.783e-04, Cu-65(n.g), (n.g)
   1208.590,   4.484e-04, Cu-65(n.g), (n.g)
   4702.240,   4.484e-04, Cu-65(n.g), (n.g)
   1409.040,   4.036e-04, Cu-65(n.g), (n.g)
   4024.900,   4.036e-04, Cu-65(n.g), (n.g)
   5626.490,   4.036e-04, Cu-65(n.g), (n.g)
   4545.240,   3.886e-04, Cu-65(n.g), (n.g)
    910.030,   3.737e-04, Cu-65(n.g), (n.g)
   1181.470,   3.587e-04, Cu-65(n.g), (n.g)
   3834.800,   3.288e-04, Cu-65(n.g), (n.g)
   3924.260,   3.288e-04, Cu-65(n.g), (n.g)
   5907.800,   3.139e-04, Cu-65(n.g), (n.g)
   1343.960,   2.990e-04, Cu-65(n.g), (n.g)
    216.140,   2.093e-04, Cu-65(n.g), (n.g)
   6827.950,   1.943e-04, Cu-65(n.g), (n.g)
