W-182(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   4289.870,   6.641e-04, W-182(n.g), (n.g)
   1343.560,   6.262e-04, W-182(n.g), (n.g)
    321.080,   6.072e-04, W-182(n.g), (n.g)
    268.203,   5.882e-04, W-182(n.g), (n.g)
    707.800,   5.882e-04, W-182(n.g), (n.g)
    954.260,   5.882e-04, W-182(n.g), (n.g)
   4530.000,   5.882e-04, W-182(n.g), (n.g)
   4604.800,   5.693e-04, W-182(n.g), (n.g)
   4578.400,   5.503e-04, W-182(n.g), (n.g)
    103.140,   5.123e-04, W-182(n.g), (n.g)
    634.030,   4.934e-04, W-182(n.g), (n.g)
    937.600,   4.934e-04, W-182(n.g), (n.g)
   4357.300,   4.934e-04, W-182(n.g), (n.g)
    144.116,   3.985e-04, W-182(n.g), (n.g)
   1063.430,   3.985e-04, W-182(n.g), (n.g)
   4467.200,   3.985e-04, W-182(n.g), (n.g)
   4402.800,   3.605e-04, W-182(n.g), (n.g)
   4454.600,   3.605e-04, W-182(n.g), (n.g)
    777.770,   3.416e-04, W-182(n.g), (n.g)
   4275.600,   3.416e-04, W-182(n.g), (n.g)
   4474.100,   3.416e-04, W-182(n.g), (n.g)
   4727.900,   3.416e-04, W-182(n.g), (n.g)
    804.370,   3.378e-04, W-182(n.g), (n.g)
   1263.040,   3.036e-04, W-182(n.g), (n.g)
    259.469,   2.638e-04, W-182(n.g), (n.g)
    406.090,   2.467e-04, W-182(n.g), (n.g)
    400.740,   2.391e-04, W-182(n.g), (n.g)
    587.430,   2.391e-04, W-182(n.g), (n.g)
    404.240,   2.087e-04, W-182(n.g), (n.g)
    101.944,   1.898e-04, W-182(n.g), (n.g)
    641.250,   1.898e-04, W-182(n.g), (n.g)
    326.860,   1.822e-04, W-182(n.g), (n.g)
    734.650,   1.822e-04, W-182(n.g), (n.g)
    474.200,   1.727e-04, W-182(n.g), (n.g)
   4439.500,   1.708e-04, W-182(n.g), (n.g)
    802.220,   1.651e-04, W-182(n.g), (n.g)
    452.113,   1.575e-04, W-182(n.g), (n.g)
    120.371,   1.328e-04, W-182(n.g), (n.g)
    657.400,   1.233e-04, W-182(n.g), (n.g)
    642.860,   1.157e-04, W-182(n.g), (n.g)
    344.182,   1.082e-04, W-182(n.g), (n.g)
    725.760,   9.867e-05, W-182(n.g), (n.g)
    166.259,   9.108e-05, W-182(n.g), (n.g)
    491.360,   9.108e-05, W-182(n.g), (n.g)
    406.569,   8.159e-05, W-182(n.g), (n.g)
     40.976,   7.780e-05, W-182(n.g), (n.g)
   4755.100,   7.780e-05, W-182(n.g), (n.g)
    325.870,   5.693e-05, W-182(n.g), (n.g)
    922.590,   4.934e-05, W-182(n.g), (n.g)
   5983.770,   3.624e-05, W-182(n.g), (n.g)
   4208.900,   1.480e-05, W-182(n.g), (n.g)
