Cl-35(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   4945.250,   5.879e-03, Cl-35(n.g), (n.g)
   2866.900,   5.818e-03, Cl-35(n.g), (n.g)
   2800.960,   5.545e-03, Cl-35(n.g), (n.g)
   3589.160,   5.455e-03, Cl-35(n.g), (n.g)
   3374.700,   5.424e-03, Cl-35(n.g), (n.g)
   2622.860,   5.394e-03, Cl-35(n.g), (n.g)
   1787.820,   5.364e-03, Cl-35(n.g), (n.g)
   1648.306,   5.273e-03, Cl-35(n.g), (n.g)
    936.920,   5.212e-03, Cl-35(n.g), (n.g)
   2876.490,   4.970e-03, Cl-35(n.g), (n.g)
   3599.350,   4.970e-03, Cl-35(n.g), (n.g)
   2022.091,   4.879e-03, Cl-35(n.g), (n.g)
   5017.740,   4.879e-03, Cl-35(n.g), (n.g)
   5733.560,   4.879e-03, Cl-35(n.g), (n.g)
   1640.099,   4.788e-03, Cl-35(n.g), (n.g)
   5584.525,   4.788e-03, Cl-35(n.g), (n.g)
   1170.946,   4.667e-03, Cl-35(n.g), (n.g)
   1936.970,   4.636e-03, Cl-35(n.g), (n.g)
   4524.870,   4.485e-03, Cl-35(n.g), (n.g)
   2896.212,   4.424e-03, Cl-35(n.g), (n.g)
   4547.500,   4.424e-03, Cl-35(n.g), (n.g)
   2810.988,   4.364e-03, Cl-35(n.g), (n.g)
   2489.740,   4.273e-03, Cl-35(n.g), (n.g)
   2537.250,   4.091e-03, Cl-35(n.g), (n.g)
   6267.630,   3.939e-03, Cl-35(n.g), (n.g)
   5702.580,   3.848e-03, Cl-35(n.g), (n.g)
   2200.100,   3.727e-03, Cl-35(n.g), (n.g)
   4298.330,   3.697e-03, Cl-35(n.g), (n.g)
   2041.400,   3.667e-03, Cl-35(n.g), (n.g)
   2529.200,   3.667e-03, Cl-35(n.g), (n.g)
   2179.510,   3.636e-03, Cl-35(n.g), (n.g)
   3604.140,   3.606e-03, Cl-35(n.g), (n.g)
   3962.670,   3.576e-03, Cl-35(n.g), (n.g)
   4138.390,   3.424e-03, Cl-35(n.g), (n.g)
    632.437,   3.364e-03, Cl-35(n.g), (n.g)
   1828.490,   3.364e-03, Cl-35(n.g), (n.g)
   2492.223,   3.333e-03, Cl-35(n.g), (n.g)
   5603.760,   3.333e-03, Cl-35(n.g), (n.g)
    508.866,   3.273e-03, Cl-35(n.g), (n.g)
   1729.929,   3.242e-03, Cl-35(n.g), (n.g)
   1372.872,   3.182e-03, Cl-35(n.g), (n.g)
   2104.000,   3.182e-03, Cl-35(n.g), (n.g)
   2289.780,   3.091e-03, Cl-35(n.g), (n.g)
   2478.000,   3.061e-03, Cl-35(n.g), (n.g)
   1034.270,   3.030e-03, Cl-35(n.g), (n.g)
   2808.860,   3.030e-03, Cl-35(n.g), (n.g)
   3500.350,   3.030e-03, Cl-35(n.g), (n.g)
   4989.660,   3.030e-03, Cl-35(n.g), (n.g)
   3634.750,   2.970e-03, Cl-35(n.g), (n.g)
   2468.183,   2.939e-03, Cl-35(n.g), (n.g)
   3749.910,   2.909e-03, Cl-35(n.g), (n.g)
   2797.900,   2.879e-03, Cl-35(n.g), (n.g)
   4138.730,   2.879e-03, Cl-35(n.g), (n.g)
   1627.040,   2.848e-03, Cl-35(n.g), (n.g)
   3566.320,   2.818e-03, Cl-35(n.g), (n.g)
   2549.740,   2.727e-03, Cl-35(n.g), (n.g)
    292.177,   2.706e-03, Cl-35(n.g), (n.g)
   2647.150,   2.697e-03, Cl-35(n.g), (n.g)
   1743.140,   2.667e-03, Cl-35(n.g), (n.g)
   1858.070,   2.667e-03, Cl-35(n.g), (n.g)
   2231.360,   2.667e-03, Cl-35(n.g), (n.g)
   4585.260,   2.667e-03, Cl-35(n.g), (n.g)
   4586.700,   2.636e-03, Cl-35(n.g), (n.g)
   6422.790,   2.606e-03, Cl-35(n.g), (n.g)
   1683.710,   2.576e-03, Cl-35(n.g), (n.g)
   3059.920,   2.576e-03, Cl-35(n.g), (n.g)
   2797.900,   2.485e-03, Cl-35(n.g), (n.g)
   3316.400,   2.485e-03, Cl-35(n.g), (n.g)
   2474.170,   2.424e-03, Cl-35(n.g), (n.g)
   5246.230,   2.424e-03, Cl-35(n.g), (n.g)
   3250.370,   2.364e-03, Cl-35(n.g), (n.g)
   5959.000,   2.364e-03, Cl-35(n.g), (n.g)
   2254.260,   2.303e-03, Cl-35(n.g), (n.g)
   2265.740,   2.273e-03, Cl-35(n.g), (n.g)
   2528.300,   2.273e-03, Cl-35(n.g), (n.g)
   2591.980,   2.273e-03, Cl-35(n.g), (n.g)
   2753.040,   2.273e-03, Cl-35(n.g), (n.g)
   3774.440,   2.273e-03, Cl-35(n.g), (n.g)
   5150.280,   2.273e-03, Cl-35(n.g), (n.g)
   1657.000,   2.242e-03, Cl-35(n.g), (n.g)
   1709.130,   2.242e-03, Cl-35(n.g), (n.g)
    358.291,   2.230e-03, Cl-35(n.g), (n.g)
   3350.380,   2.212e-03, Cl-35(n.g), (n.g)
   2091.780,   2.182e-03, Cl-35(n.g), (n.g)
   2430.700,   2.182e-03, Cl-35(n.g), (n.g)
   3660.170,   2.152e-03, Cl-35(n.g), (n.g)
   2495.390,   2.121e-03, Cl-35(n.g), (n.g)
   4061.210,   2.121e-03, Cl-35(n.g), (n.g)
   2325.980,   2.091e-03, Cl-35(n.g), (n.g)
   1679.794,   2.061e-03, Cl-35(n.g), (n.g)
   1731.148,   2.061e-03, Cl-35(n.g), (n.g)
   1496.950,   2.030e-03, Cl-35(n.g), (n.g)
   3558.120,   2.030e-03, Cl-35(n.g), (n.g)
   2003.440,   2.000e-03, Cl-35(n.g), (n.g)
   2239.690,   1.970e-03, Cl-35(n.g), (n.g)
   2513.000,   1.970e-03, Cl-35(n.g), (n.g)
   5204.400,   1.970e-03, Cl-35(n.g), (n.g)
   6378.890,   1.939e-03, Cl-35(n.g), (n.g)
   6641.990,   1.939e-03, Cl-35(n.g), (n.g)
   1847.500,   1.879e-03, Cl-35(n.g), (n.g)
   2518.460,   1.879e-03, Cl-35(n.g), (n.g)
   2525.700,   1.879e-03, Cl-35(n.g), (n.g)
   3504.000,   1.879e-03, Cl-35(n.g), (n.g)
   4829.100,   1.879e-03, Cl-35(n.g), (n.g)
   4027.950,   1.848e-03, Cl-35(n.g), (n.g)
   2407.280,   1.818e-03, Cl-35(n.g), (n.g)
   2565.670,   1.818e-03, Cl-35(n.g), (n.g)
   3736.530,   1.818e-03, Cl-35(n.g), (n.g)
   5955.970,   1.818e-03, Cl-35(n.g), (n.g)
   2312.000,   1.788e-03, Cl-35(n.g), (n.g)
   2627.000,   1.788e-03, Cl-35(n.g), (n.g)
   3096.000,   1.788e-03, Cl-35(n.g), (n.g)
   3135.910,   1.788e-03, Cl-35(n.g), (n.g)
   5777.970,   1.788e-03, Cl-35(n.g), (n.g)
   2235.270,   1.758e-03, Cl-35(n.g), (n.g)
   2110.190,   1.727e-03, Cl-35(n.g), (n.g)
   6951.880,   1.727e-03, Cl-35(n.g), (n.g)
   1806.400,   1.697e-03, Cl-35(n.g), (n.g)
   1936.000,   1.697e-03, Cl-35(n.g), (n.g)
   2148.450,   1.697e-03, Cl-35(n.g), (n.g)
   2246.180,   1.697e-03, Cl-35(n.g), (n.g)
   2568.960,   1.697e-03, Cl-35(n.g), (n.g)
   3627.080,   1.697e-03, Cl-35(n.g), (n.g)
   3708.110,   1.636e-03, Cl-35(n.g), (n.g)
   4413.380,   1.636e-03, Cl-35(n.g), (n.g)
    945.127,   1.576e-03, Cl-35(n.g), (n.g)
   2394.630,   1.576e-03, Cl-35(n.g), (n.g)
   4358.000,   1.576e-03, Cl-35(n.g), (n.g)
    435.964,   1.545e-03, Cl-35(n.g), (n.g)
   2429.100,   1.545e-03, Cl-35(n.g), (n.g)
   3105.840,   1.545e-03, Cl-35(n.g), (n.g)
   2224.650,   1.515e-03, Cl-35(n.g), (n.g)
   3067.900,   1.515e-03, Cl-35(n.g), (n.g)
   3086.100,   1.515e-03, Cl-35(n.g), (n.g)
   1515.690,   1.485e-03, Cl-35(n.g), (n.g)
   2450.600,   1.485e-03, Cl-35(n.g), (n.g)
   2479.100,   1.485e-03, Cl-35(n.g), (n.g)
   2757.430,   1.485e-03, Cl-35(n.g), (n.g)
   2836.710,   1.485e-03, Cl-35(n.g), (n.g)
   2927.690,   1.485e-03, Cl-35(n.g), (n.g)
   6544.340,   1.485e-03, Cl-35(n.g), (n.g)
   1510.700,   1.455e-03, Cl-35(n.g), (n.g)
   2638.950,   1.455e-03, Cl-35(n.g), (n.g)
   2682.290,   1.455e-03, Cl-35(n.g), (n.g)
   4517.920,   1.455e-03, Cl-35(n.g), (n.g)
   2382.610,   1.424e-03, Cl-35(n.g), (n.g)
   4355.100,   1.424e-03, Cl-35(n.g), (n.g)
   4815.440,   1.424e-03, Cl-35(n.g), (n.g)
   5088.340,   1.424e-03, Cl-35(n.g), (n.g)
   6343.730,   1.424e-03, Cl-35(n.g), (n.g)
   1463.000,   1.394e-03, Cl-35(n.g), (n.g)
   2131.110,   1.394e-03, Cl-35(n.g), (n.g)
   2446.080,   1.394e-03, Cl-35(n.g), (n.g)
   2454.810,   1.394e-03, Cl-35(n.g), (n.g)
   2967.750,   1.394e-03, Cl-35(n.g), (n.g)
   5078.750,   1.394e-03, Cl-35(n.g), (n.g)
   3210.590,   1.364e-03, Cl-35(n.g), (n.g)
   3581.900,   1.333e-03, Cl-35(n.g), (n.g)
   2282.800,   1.303e-03, Cl-35(n.g), (n.g)
   4757.790,   1.303e-03, Cl-35(n.g), (n.g)
   4638.030,   1.273e-03, Cl-35(n.g), (n.g)
   4996.810,   1.273e-03, Cl-35(n.g), (n.g)
   6487.040,   1.273e-03, Cl-35(n.g), (n.g)
    532.908,   1.242e-03, Cl-35(n.g), (n.g)
    864.019,   1.242e-03, Cl-35(n.g), (n.g)
   1526.830,   1.242e-03, Cl-35(n.g), (n.g)
   2740.170,   1.212e-03, Cl-35(n.g), (n.g)
   2941.000,   1.212e-03, Cl-35(n.g), (n.g)
   3977.210,   1.212e-03, Cl-35(n.g), (n.g)
   2489.000,   1.182e-03, Cl-35(n.g), (n.g)
   2714.600,   1.182e-03, Cl-35(n.g), (n.g)
   3623.690,   1.182e-03, Cl-35(n.g), (n.g)
   3627.170,   1.182e-03, Cl-35(n.g), (n.g)
   4551.170,   1.182e-03, Cl-35(n.g), (n.g)
   4753.900,   1.182e-03, Cl-35(n.g), (n.g)
   4997.200,   1.182e-03, Cl-35(n.g), (n.g)
   4205.390,   1.152e-03, Cl-35(n.g), (n.g)
   4416.100,   1.152e-03, Cl-35(n.g), (n.g)
   4753.500,   1.152e-03, Cl-35(n.g), (n.g)
   1231.100,   1.091e-03, Cl-35(n.g), (n.g)
   2356.300,   1.091e-03, Cl-35(n.g), (n.g)
   2794.710,   1.091e-03, Cl-35(n.g), (n.g)
   3095.320,   1.091e-03, Cl-35(n.g), (n.g)
   3135.810,   1.091e-03, Cl-35(n.g), (n.g)
   4002.880,   1.091e-03, Cl-35(n.g), (n.g)
   4097.900,   1.091e-03, Cl-35(n.g), (n.g)
   4132.690,   1.091e-03, Cl-35(n.g), (n.g)
   4164.000,   1.091e-03, Cl-35(n.g), (n.g)
   4593.470,   1.091e-03, Cl-35(n.g), (n.g)
    703.199,   1.064e-03, Cl-35(n.g), (n.g)
   1043.469,   1.061e-03, Cl-35(n.g), (n.g)
   1528.370,   1.061e-03, Cl-35(n.g), (n.g)
   3621.460,   1.061e-03, Cl-35(n.g), (n.g)
   1020.510,   1.030e-03, Cl-35(n.g), (n.g)
   2011.640,   1.030e-03, Cl-35(n.g), (n.g)
   2524.670,   1.030e-03, Cl-35(n.g), (n.g)
   2662.970,   1.030e-03, Cl-35(n.g), (n.g)
   1201.900,   1.021e-03, Cl-35(n.g), (n.g)
    859.382,   1.000e-03, Cl-35(n.g), (n.g)
   2914.530,   1.000e-03, Cl-35(n.g), (n.g)
   3310.160,   1.000e-03, Cl-35(n.g), (n.g)
   3360.120,   1.000e-03, Cl-35(n.g), (n.g)
   3371.710,   1.000e-03, Cl-35(n.g), (n.g)
   3470.000,   1.000e-03, Cl-35(n.g), (n.g)
   3612.350,   1.000e-03, Cl-35(n.g), (n.g)
   3832.080,   1.000e-03, Cl-35(n.g), (n.g)
   3860.860,   1.000e-03, Cl-35(n.g), (n.g)
   4457.910,   1.000e-03, Cl-35(n.g), (n.g)
   4536.330,   1.000e-03, Cl-35(n.g), (n.g)
   5300.990,   1.000e-03, Cl-35(n.g), (n.g)
   1623.230,   9.697e-04, Cl-35(n.g), (n.g)
   5262.700,   9.697e-04, Cl-35(n.g), (n.g)
   3245.050,   9.394e-04, Cl-35(n.g), (n.g)
   3271.930,   9.394e-04, Cl-35(n.g), (n.g)
   4111.830,   9.394e-04, Cl-35(n.g), (n.g)
   3743.450,   9.091e-04, Cl-35(n.g), (n.g)
   3809.800,   9.091e-04, Cl-35(n.g), (n.g)
   4884.940,   9.091e-04, Cl-35(n.g), (n.g)
    850.000,   8.788e-04, Cl-35(n.g), (n.g)
   1035.262,   8.788e-04, Cl-35(n.g), (n.g)
   3291.800,   8.485e-04, Cl-35(n.g), (n.g)
    468.359,   8.303e-04, Cl-35(n.g), (n.g)
    478.400,   8.182e-04, Cl-35(n.g), (n.g)
    616.150,   8.182e-04, Cl-35(n.g), (n.g)
   2133.180,   8.182e-04, Cl-35(n.g), (n.g)
   2711.660,   8.182e-04, Cl-35(n.g), (n.g)
   3295.280,   8.182e-04, Cl-35(n.g), (n.g)
   4040.760,   8.182e-04, Cl-35(n.g), (n.g)
   5109.100,   8.182e-04, Cl-35(n.g), (n.g)
   5473.240,   8.182e-04, Cl-35(n.g), (n.g)
   1265.170,   7.879e-04, Cl-35(n.g), (n.g)
   6184.390,   7.879e-04, Cl-35(n.g), (n.g)
   1525.220,   7.576e-04, Cl-35(n.g), (n.g)
   2653.660,   7.576e-04, Cl-35(n.g), (n.g)
   1066.550,   7.273e-04, Cl-35(n.g), (n.g)
   1517.110,   7.273e-04, Cl-35(n.g), (n.g)
   3512.110,   7.273e-04, Cl-35(n.g), (n.g)
   3526.890,   7.000e-04, Cl-35(n.g), (n.g)
    665.680,   6.970e-04, Cl-35(n.g), (n.g)
    891.194,   6.970e-04, Cl-35(n.g), (n.g)
   2570.130,   6.970e-04, Cl-35(n.g), (n.g)
   6253.030,   6.970e-04, Cl-35(n.g), (n.g)
    812.663,   6.667e-04, Cl-35(n.g), (n.g)
   1425.790,   6.667e-04, Cl-35(n.g), (n.g)
   2953.100,   6.667e-04, Cl-35(n.g), (n.g)
   2955.150,   6.667e-04, Cl-35(n.g), (n.g)
   3916.370,   6.667e-04, Cl-35(n.g), (n.g)
   3996.860,   6.667e-04, Cl-35(n.g), (n.g)
   6339.300,   6.667e-04, Cl-35(n.g), (n.g)
   7558.290,   6.667e-04, Cl-35(n.g), (n.g)
   1086.670,   6.364e-04, Cl-35(n.g), (n.g)
   1264.880,   6.364e-04, Cl-35(n.g), (n.g)
   1247.900,   6.061e-04, Cl-35(n.g), (n.g)
   1357.500,   6.061e-04, Cl-35(n.g), (n.g)
   4918.700,   6.061e-04, Cl-35(n.g), (n.g)
    369.000,   5.758e-04, Cl-35(n.g), (n.g)
   1257.990,   5.758e-04, Cl-35(n.g), (n.g)
   2229.920,   5.758e-04, Cl-35(n.g), (n.g)
   3311.700,   5.758e-04, Cl-35(n.g), (n.g)
   4087.760,   5.758e-04, Cl-35(n.g), (n.g)
   2364.500,   5.485e-04, Cl-35(n.g), (n.g)
    337.620,   5.455e-04, Cl-35(n.g), (n.g)
    958.520,   5.455e-04, Cl-35(n.g), (n.g)
   3025.260,   5.455e-04, Cl-35(n.g), (n.g)
   3152.740,   5.455e-04, Cl-35(n.g), (n.g)
   5634.500,   5.455e-04, Cl-35(n.g), (n.g)
   4169.320,   5.364e-04, Cl-35(n.g), (n.g)
   2698.470,   5.303e-04, Cl-35(n.g), (n.g)
   2342.880,   5.152e-04, Cl-35(n.g), (n.g)
   3457.440,   4.848e-04, Cl-35(n.g), (n.g)
   5372.890,   4.636e-04, Cl-35(n.g), (n.g)
   4598.140,   4.515e-04, Cl-35(n.g), (n.g)
    735.594,   4.303e-04, Cl-35(n.g), (n.g)
   5001.030,   4.303e-04, Cl-35(n.g), (n.g)
    904.525,   4.242e-04, Cl-35(n.g), (n.g)
   3040.630,   4.242e-04, Cl-35(n.g), (n.g)
   1381.900,   3.939e-04, Cl-35(n.g), (n.g)
   3386.430,   3.939e-04, Cl-35(n.g), (n.g)
   4293.930,   3.939e-04, Cl-35(n.g), (n.g)
   4308.530,   3.939e-04, Cl-35(n.g), (n.g)
   3645.330,   3.788e-04, Cl-35(n.g), (n.g)
    841.910,   3.636e-04, Cl-35(n.g), (n.g)
    539.440,   3.455e-04, Cl-35(n.g), (n.g)
   4419.800,   3.394e-04, Cl-35(n.g), (n.g)
    998.900,   3.333e-04, Cl-35(n.g), (n.g)
   5122.900,   3.242e-04, Cl-35(n.g), (n.g)
   1076.770,   3.091e-04, Cl-35(n.g), (n.g)
    466.630,   3.030e-04, Cl-35(n.g), (n.g)
    979.800,   3.030e-04, Cl-35(n.g), (n.g)
   1089.200,   3.030e-04, Cl-35(n.g), (n.g)
   3458.430,   3.030e-04, Cl-35(n.g), (n.g)
    427.890,   3.000e-04, Cl-35(n.g), (n.g)
    968.210,   2.970e-04, Cl-35(n.g), (n.g)
   4263.600,   2.879e-04, Cl-35(n.g), (n.g)
   4090.870,   2.818e-04, Cl-35(n.g), (n.g)
   4652.180,   2.788e-04, Cl-35(n.g), (n.g)
    459.460,   2.727e-04, Cl-35(n.g), (n.g)
   4791.270,   2.636e-04, Cl-35(n.g), (n.g)
    760.350,   2.242e-04, Cl-35(n.g), (n.g)
    665.900,   2.091e-04, Cl-35(n.g), (n.g)
   4174.120,   1.909e-04, Cl-35(n.g), (n.g)
    502.362,   1.667e-04, Cl-35(n.g), (n.g)
    342.314,   1.636e-04, Cl-35(n.g), (n.g)
    717.000,   1.606e-04, Cl-35(n.g), (n.g)
    975.910,   1.606e-04, Cl-35(n.g), (n.g)
    465.900,   1.515e-04, Cl-35(n.g), (n.g)
    504.040,   1.485e-04, Cl-35(n.g), (n.g)
    640.260,   1.455e-04, Cl-35(n.g), (n.g)
    870.330,   1.455e-04, Cl-35(n.g), (n.g)
    696.670,   1.333e-04, Cl-35(n.g), (n.g)
    455.580,   1.303e-04, Cl-35(n.g), (n.g)
    464.800,   1.212e-04, Cl-35(n.g), (n.g)
    779.910,   1.212e-04, Cl-35(n.g), (n.g)
    428.060,   1.182e-04, Cl-35(n.g), (n.g)
    204.380,   1.121e-04, Cl-35(n.g), (n.g)
   3490.820,   1.091e-04, Cl-35(n.g), (n.g)
    630.590,   1.000e-04, Cl-35(n.g), (n.g)
    582.301,   9.697e-05, Cl-35(n.g), (n.g)
    495.890,   8.788e-05, Cl-35(n.g), (n.g)
    537.710,   8.182e-05, Cl-35(n.g), (n.g)
    655.880,   7.576e-05, Cl-35(n.g), (n.g)
     85.747,   6.970e-05, Cl-35(n.g), (n.g)
    302.640,   6.364e-05, Cl-35(n.g), (n.g)
    463.720,   6.061e-05, Cl-35(n.g), (n.g)
    729.140,   6.061e-05, Cl-35(n.g), (n.g)
    236.775,   5.455e-05, Cl-35(n.g), (n.g)
    619.130,   5.455e-05, Cl-35(n.g), (n.g)
    225.490,   4.788e-05, Cl-35(n.g), (n.g)
    371.300,   4.242e-05, Cl-35(n.g), (n.g)
    376.446,   3.939e-05, Cl-35(n.g), (n.g)
    576.340,   3.939e-05, Cl-35(n.g), (n.g)
    225.890,   3.333e-05, Cl-35(n.g), (n.g)
