Bi-209(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   1764.090,   3.550e-03,Bi-209(n.g), (n.g)
    110.790,   3.432e-03,Bi-209(n.g), (n.g)
   1909.140,   3.254e-03,Bi-209(n.g), (n.g)
    149.050,   2.959e-03,Bi-209(n.g), (n.g)
    644.730,   2.959e-03,Bi-209(n.g), (n.g)
    912.820,   2.959e-03,Bi-209(n.g), (n.g)
   1032.560,   2.959e-03,Bi-209(n.g), (n.g)
   1376.380,   2.959e-03,Bi-209(n.g), (n.g)
   1397.870,   2.959e-03,Bi-209(n.g), (n.g)
    186.570,   2.663e-03,Bi-209(n.g), (n.g)
    254.410,   2.663e-03,Bi-209(n.g), (n.g)
    299.850,   2.663e-03,Bi-209(n.g), (n.g)
    516.480,   2.663e-03,Bi-209(n.g), (n.g)
   1430.240,   2.663e-03,Bi-209(n.g), (n.g)
   2470.220,   2.663e-03,Bi-209(n.g), (n.g)
   2707.480,   2.663e-03,Bi-209(n.g), (n.g)
   1503.360,   2.485e-03,Bi-209(n.g), (n.g)
    855.470,   2.367e-03,Bi-209(n.g), (n.g)
   1980.080,   2.219e-03,Bi-209(n.g), (n.g)
    827.320,   2.071e-03,Bi-209(n.g), (n.g)
    832.790,   2.071e-03,Bi-209(n.g), (n.g)
    943.620,   2.071e-03,Bi-209(n.g), (n.g)
   1211.340,   2.071e-03,Bi-209(n.g), (n.g)
   2262.120,   2.071e-03,Bi-209(n.g), (n.g)
    750.630,   2.012e-03,Bi-209(n.g), (n.g)
    758.690,   1.893e-03,Bi-209(n.g), (n.g)
    116.500,   1.864e-03,Bi-209(n.g), (n.g)
   1156.050,   1.805e-03,Bi-209(n.g), (n.g)
    623.890,   1.775e-03,Bi-209(n.g), (n.g)
    705.620,   1.657e-03,Bi-209(n.g), (n.g)
    896.380,   1.598e-03,Bi-209(n.g), (n.g)
    214.850,   1.538e-03,Bi-209(n.g), (n.g)
   1054.840,   1.538e-03,Bi-209(n.g), (n.g)
   1054.840,   1.538e-03,Bi-209(n.g), (n.g)
   1287.080,   1.509e-03,Bi-209(n.g), (n.g)
   2589.070,   1.391e-03,Bi-209(n.g), (n.g)
   3258.700,   1.391e-03,Bi-209(n.g), (n.g)
    950.730,   1.302e-03,Bi-209(n.g), (n.g)
    785.590,   1.243e-03,Bi-209(n.g), (n.g)
   1064.190,   1.243e-03,Bi-209(n.g), (n.g)
   1209.990,   1.243e-03,Bi-209(n.g), (n.g)
   2325.350,   1.243e-03,Bi-209(n.g), (n.g)
   2325.740,   1.243e-03,Bi-209(n.g), (n.g)
    482.540,   1.213e-03,Bi-209(n.g), (n.g)
    482.550,   1.213e-03,Bi-209(n.g), (n.g)
   1423.230,   1.213e-03,Bi-209(n.g), (n.g)
   1695.890,   1.124e-03,Bi-209(n.g), (n.g)
    466.440,   1.036e-03,Bi-209(n.g), (n.g)
    771.830,   1.036e-03,Bi-209(n.g), (n.g)
   1584.900,   1.036e-03,Bi-209(n.g), (n.g)
   1585.100,   1.036e-03,Bi-209(n.g), (n.g)
   1642.120,   1.036e-03,Bi-209(n.g), (n.g)
   1908.690,   1.036e-03,Bi-209(n.g), (n.g)
   1993.970,   1.036e-03,Bi-209(n.g), (n.g)
    788.970,   9.763e-04,Bi-209(n.g), (n.g)
    790.460,   9.763e-04,Bi-209(n.g), (n.g)
   1665.070,   9.763e-04,Bi-209(n.g), (n.g)
   1118.020,   8.876e-04,Bi-209(n.g), (n.g)
   1482.200,   8.876e-04,Bi-209(n.g), (n.g)
    750.630,   8.580e-04,Bi-209(n.g), (n.g)
    903.060,   8.580e-04,Bi-209(n.g), (n.g)
   1032.910,   8.580e-04,Bi-209(n.g), (n.g)
   1115.830,   8.580e-04,Bi-209(n.g), (n.g)
   1546.260,   8.580e-04,Bi-209(n.g), (n.g)
   1546.730,   8.580e-04,Bi-209(n.g), (n.g)
   1874.880,   8.580e-04,Bi-209(n.g), (n.g)
   2810.760,   8.580e-04,Bi-209(n.g), (n.g)
    601.540,   7.692e-04,Bi-209(n.g), (n.g)
    887.140,   7.692e-04,Bi-209(n.g), (n.g)
    888.260,   7.692e-04,Bi-209(n.g), (n.g)
   1074.710,   7.692e-04,Bi-209(n.g), (n.g)
   1361.290,   7.692e-04,Bi-209(n.g), (n.g)
   1531.120,   7.692e-04,Bi-209(n.g), (n.g)
   1600.790,   7.692e-04,Bi-209(n.g), (n.g)
   1614.390,   7.692e-04,Bi-209(n.g), (n.g)
   2290.280,   7.692e-04,Bi-209(n.g), (n.g)
   2290.290,   7.692e-04,Bi-209(n.g), (n.g)
   2290.340,   7.692e-04,Bi-209(n.g), (n.g)
    596.480,   7.101e-04,Bi-209(n.g), (n.g)
    870.740,   7.101e-04,Bi-209(n.g), (n.g)
   1609.390,   7.101e-04,Bi-209(n.g), (n.g)
   1798.740,   7.101e-04,Bi-209(n.g), (n.g)
    490.930,   6.213e-04,Bi-209(n.g), (n.g)
    632.350,   6.213e-04,Bi-209(n.g), (n.g)
    758.280,   6.213e-04,Bi-209(n.g), (n.g)
   1018.230,   6.213e-04,Bi-209(n.g), (n.g)
   1503.360,   6.213e-04,Bi-209(n.g), (n.g)
   1503.460,   6.213e-04,Bi-209(n.g), (n.g)
   1582.000,   6.213e-04,Bi-209(n.g), (n.g)
   2032.520,   6.213e-04,Bi-209(n.g), (n.g)
   2315.900,   6.213e-04,Bi-209(n.g), (n.g)
    713.250,   5.325e-04,Bi-209(n.g), (n.g)
    890.820,   5.325e-04,Bi-209(n.g), (n.g)
   1264.040,   5.325e-04,Bi-209(n.g), (n.g)
   1825.330,   5.325e-04,Bi-209(n.g), (n.g)
   1835.300,   5.325e-04,Bi-209(n.g), (n.g)
   2360.020,   5.325e-04,Bi-209(n.g), (n.g)
    575.930,   5.030e-04,Bi-209(n.g), (n.g)
    960.030,   5.030e-04,Bi-209(n.g), (n.g)
   1020.500,   5.030e-04,Bi-209(n.g), (n.g)
   1020.510,   5.030e-04,Bi-209(n.g), (n.g)
   1639.950,   5.030e-04,Bi-209(n.g), (n.g)
   1009.010,   4.142e-04,Bi-209(n.g), (n.g)
   1577.030,   4.142e-04,Bi-209(n.g), (n.g)
   1701.590,   4.142e-04,Bi-209(n.g), (n.g)
   1807.760,   4.142e-04,Bi-209(n.g), (n.g)
    718.070,   3.550e-04,Bi-209(n.g), (n.g)
    799.940,   3.550e-04,Bi-209(n.g), (n.g)
   1567.050,   3.550e-04,Bi-209(n.g), (n.g)
   1829.300,   3.550e-04,Bi-209(n.g), (n.g)
   2379.490,   3.550e-04,Bi-209(n.g), (n.g)
    828.110,   3.491e-04,Bi-209(n.g), (n.g)
    628.660,   2.663e-04,Bi-209(n.g), (n.g)
    968.070,   2.663e-04,Bi-209(n.g), (n.g)
   1085.430,   2.663e-04,Bi-209(n.g), (n.g)
   1331.950,   2.663e-04,Bi-209(n.g), (n.g)
   1804.430,   2.663e-04,Bi-209(n.g), (n.g)
   1990.050,   2.663e-04,Bi-209(n.g), (n.g)
   2771.570,   2.663e-04,Bi-209(n.g), (n.g)
    867.900,   2.071e-04,Bi-209(n.g), (n.g)
   1342.780,   2.071e-04,Bi-209(n.g), (n.g)
   1267.200,   1.479e-04,Bi-209(n.g), (n.g)
   1801.070,   1.479e-04,Bi-209(n.g), (n.g)
   1642.900,          NA,Bi-209(n.g), (n.g)
