Cu-63(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   5280.430,   2.847e-03, Cu-63(n.g), (n.g)
    831.180,   2.815e-03, Cu-63(n.g), (n.g)
   1619.250,   2.815e-03, Cu-63(n.g), (n.g)
   1900.230,   2.751e-03, Cu-63(n.g), (n.g)
    321.100,   2.719e-03, Cu-63(n.g), (n.g)
   3257.320,   2.719e-03, Cu-63(n.g), (n.g)
   1127.830,   2.710e-03, Cu-63(n.g), (n.g)
   2732.310,   2.655e-03, Cu-63(n.g), (n.g)
   6015.580,   2.655e-03, Cu-63(n.g), (n.g)
    814.440,   2.591e-03, Cu-63(n.g), (n.g)
   1339.840,   2.591e-03, Cu-63(n.g), (n.g)
   1574.330,   2.559e-03, Cu-63(n.g), (n.g)
   2572.340,   2.463e-03, Cu-63(n.g), (n.g)
    998.300,   2.399e-03, Cu-63(n.g), (n.g)
   2994.390,   2.399e-03, Cu-63(n.g), (n.g)
   1220.880,   2.364e-03, Cu-63(n.g), (n.g)
   3051.550,   2.335e-03, Cu-63(n.g), (n.g)
   3775.610,   2.303e-03, Cu-63(n.g), (n.g)
   4983.560,   2.303e-03, Cu-63(n.g), (n.g)
   6136.310,   2.271e-03, Cu-63(n.g), (n.g)
   1279.390,   2.255e-03, Cu-63(n.g), (n.g)
   4441.100,   2.239e-03, Cu-63(n.g), (n.g)
   1447.710,   2.207e-03, Cu-63(n.g), (n.g)
   1904.720,   2.207e-03, Cu-63(n.g), (n.g)
   2657.130,   2.207e-03, Cu-63(n.g), (n.g)
   1782.140,   2.175e-03, Cu-63(n.g), (n.g)
   3312.860,   2.175e-03, Cu-63(n.g), (n.g)
   1009.310,   2.118e-03, Cu-63(n.g), (n.g)
   5023.660,   2.111e-03, Cu-63(n.g), (n.g)
    688.860,   2.079e-03, Cu-63(n.g), (n.g)
    960.620,   2.079e-03, Cu-63(n.g), (n.g)
   1136.450,   2.079e-03, Cu-63(n.g), (n.g)
   1476.160,   2.079e-03, Cu-63(n.g), (n.g)
   2771.970,   2.079e-03, Cu-63(n.g), (n.g)
   5139.370,   2.079e-03, Cu-63(n.g), (n.g)
    192.550,   2.047e-03, Cu-63(n.g), (n.g)
   1499.120,   2.047e-03, Cu-63(n.g), (n.g)
   3471.900,   2.047e-03, Cu-63(n.g), (n.g)
   1972.600,   2.015e-03, Cu-63(n.g), (n.g)
   3520.380,   2.015e-03, Cu-63(n.g), (n.g)
   1556.840,   1.983e-03, Cu-63(n.g), (n.g)
   3385.830,   1.983e-03, Cu-63(n.g), (n.g)
   6477.110,   1.983e-03, Cu-63(n.g), (n.g)
    924.890,   1.951e-03, Cu-63(n.g), (n.g)
   2037.480,   1.951e-03, Cu-63(n.g), (n.g)
   4450.350,   1.951e-03, Cu-63(n.g), (n.g)
   6308.610,   1.919e-03, Cu-63(n.g), (n.g)
   1670.980,   1.887e-03, Cu-63(n.g), (n.g)
   3628.500,   1.887e-03, Cu-63(n.g), (n.g)
    890.240,   1.852e-03, Cu-63(n.g), (n.g)
   3139.710,   1.823e-03, Cu-63(n.g), (n.g)
   3431.720,   1.823e-03, Cu-63(n.g), (n.g)
   2365.430,   1.791e-03, Cu-63(n.g), (n.g)
   5450.520,   1.791e-03, Cu-63(n.g), (n.g)
   3175.730,   1.759e-03, Cu-63(n.g), (n.g)
   4902.910,   1.759e-03, Cu-63(n.g), (n.g)
    625.290,   1.734e-03, Cu-63(n.g), (n.g)
    957.170,   1.695e-03, Cu-63(n.g), (n.g)
    858.340,   1.663e-03, Cu-63(n.g), (n.g)
   5865.970,   1.663e-03, Cu-63(n.g), (n.g)
   2838.600,   1.631e-03, Cu-63(n.g), (n.g)
    582.960,   1.599e-03, Cu-63(n.g), (n.g)
   3366.800,   1.599e-03, Cu-63(n.g), (n.g)
   4422.900,   1.599e-03, Cu-63(n.g), (n.g)
    974.170,   1.567e-03, Cu-63(n.g), (n.g)
   2082.370,   1.567e-03, Cu-63(n.g), (n.g)
   3252.670,   1.567e-03, Cu-63(n.g), (n.g)
   3881.980,   1.567e-03, Cu-63(n.g), (n.g)
   2533.510,   1.536e-03, Cu-63(n.g), (n.g)
   4391.450,   1.504e-03, Cu-63(n.g), (n.g)
    937.000,   1.472e-03, Cu-63(n.g), (n.g)
   1799.460,   1.472e-03, Cu-63(n.g), (n.g)
   2280.320,   1.472e-03, Cu-63(n.g), (n.g)
   2465.330,   1.440e-03, Cu-63(n.g), (n.g)
    846.870,   1.408e-03, Cu-63(n.g), (n.g)
    953.840,   1.408e-03, Cu-63(n.g), (n.g)
   1427.980,   1.408e-03, Cu-63(n.g), (n.g)
   1508.680,   1.408e-03, Cu-63(n.g), (n.g)
   5527.990,   1.408e-03, Cu-63(n.g), (n.g)
   1594.210,   1.398e-03, Cu-63(n.g), (n.g)
   1165.190,   1.385e-03, Cu-63(n.g), (n.g)
   3133.710,   1.376e-03, Cu-63(n.g), (n.g)
   3510.970,   1.376e-03, Cu-63(n.g), (n.g)
   2830.320,   1.344e-03, Cu-63(n.g), (n.g)
   3145.700,   1.344e-03, Cu-63(n.g), (n.g)
   3483.100,   1.344e-03, Cu-63(n.g), (n.g)
   4804.190,   1.344e-03, Cu-63(n.g), (n.g)
    362.230,   1.312e-03, Cu-63(n.g), (n.g)
   1560.930,   1.312e-03, Cu-63(n.g), (n.g)
   2048.830,   1.312e-03, Cu-63(n.g), (n.g)
   3781.300,   1.312e-03, Cu-63(n.g), (n.g)
   4572.160,   1.312e-03, Cu-63(n.g), (n.g)
    747.340,   1.280e-03, Cu-63(n.g), (n.g)
   2724.990,   1.280e-03, Cu-63(n.g), (n.g)
   2776.490,   1.280e-03, Cu-63(n.g), (n.g)
   6232.810,   1.248e-03, Cu-63(n.g), (n.g)
   1316.290,   1.244e-03, Cu-63(n.g), (n.g)
    779.590,   1.222e-03, Cu-63(n.g), (n.g)
   2604.610,   1.216e-03, Cu-63(n.g), (n.g)
   4790.500,   1.216e-03, Cu-63(n.g), (n.g)
   6365.500,   1.216e-03, Cu-63(n.g), (n.g)
    822.370,   1.203e-03, Cu-63(n.g), (n.g)
    711.900,   1.184e-03, Cu-63(n.g), (n.g)
   1398.690,   1.184e-03, Cu-63(n.g), (n.g)
   3023.010,   1.184e-03, Cu-63(n.g), (n.g)
   3477.620,   1.184e-03, Cu-63(n.g), (n.g)
    395.130,   1.152e-03, Cu-63(n.g), (n.g)
   1918.790,   1.152e-03, Cu-63(n.g), (n.g)
   3505.800,   1.152e-03, Cu-63(n.g), (n.g)
   6552.610,   1.152e-03, Cu-63(n.g), (n.g)
   6628.650,   1.152e-03, Cu-63(n.g), (n.g)
    912.270,   1.145e-03, Cu-63(n.g), (n.g)
   4033.910,   1.120e-03, Cu-63(n.g), (n.g)
   5599.350,   1.120e-03, Cu-63(n.g), (n.g)
   2884.200,   1.088e-03, Cu-63(n.g), (n.g)
   3802.360,   1.088e-03, Cu-63(n.g), (n.g)
   6416.660,   1.088e-03, Cu-63(n.g), (n.g)
   1730.000,   1.056e-03, Cu-63(n.g), (n.g)
   3442.750,   1.056e-03, Cu-63(n.g), (n.g)
   3874.630,   1.056e-03, Cu-63(n.g), (n.g)
   3912.120,   1.056e-03, Cu-63(n.g), (n.g)
    634.790,   1.043e-03, Cu-63(n.g), (n.g)
   1742.580,   1.024e-03, Cu-63(n.g), (n.g)
   1761.440,   1.024e-03, Cu-63(n.g), (n.g)
   1830.710,   1.024e-03, Cu-63(n.g), (n.g)
   1250.410,   1.011e-03, Cu-63(n.g), (n.g)
    991.970,   1.001e-03, Cu-63(n.g), (n.g)
   1502.080,   9.917e-04, Cu-63(n.g), (n.g)
   2123.560,   9.917e-04, Cu-63(n.g), (n.g)
   3623.570,   9.917e-04, Cu-63(n.g), (n.g)
   4708.540,   9.917e-04, Cu-63(n.g), (n.g)
   1059.990,   9.885e-04, Cu-63(n.g), (n.g)
   1406.680,   9.789e-04, Cu-63(n.g), (n.g)
   1649.630,   9.597e-04, Cu-63(n.g), (n.g)
   1834.720,   9.597e-04, Cu-63(n.g), (n.g)
   7553.440,   9.597e-04, Cu-63(n.g), (n.g)
   1401.670,   9.277e-04, Cu-63(n.g), (n.g)
   1910.140,   9.277e-04, Cu-63(n.g), (n.g)
   2414.270,   9.277e-04, Cu-63(n.g), (n.g)
   3552.350,   9.277e-04, Cu-63(n.g), (n.g)
   5268.020,   9.277e-04, Cu-63(n.g), (n.g)
   3111.680,   8.957e-04, Cu-63(n.g), (n.g)
    736.440,   8.733e-04, Cu-63(n.g), (n.g)
   2838.700,   8.637e-04, Cu-63(n.g), (n.g)
   3667.420,   8.637e-04, Cu-63(n.g), (n.g)
   1391.010,   8.605e-04, Cu-63(n.g), (n.g)
   2999.830,   8.317e-04, Cu-63(n.g), (n.g)
   3074.440,   8.317e-04, Cu-63(n.g), (n.g)
    440.100,   7.997e-04, Cu-63(n.g), (n.g)
   1481.680,   7.997e-04, Cu-63(n.g), (n.g)
   3106.910,   7.997e-04, Cu-63(n.g), (n.g)
   1198.630,   7.965e-04, Cu-63(n.g), (n.g)
   1293.900,   7.965e-04, Cu-63(n.g), (n.g)
   1327.620,   7.742e-04, Cu-63(n.g), (n.g)
    782.010,   7.678e-04, Cu-63(n.g), (n.g)
   1074.300,   7.678e-04, Cu-63(n.g), (n.g)
   1303.670,   7.678e-04, Cu-63(n.g), (n.g)
   2812.100,   7.358e-04, Cu-63(n.g), (n.g)
   3232.730,   7.358e-04, Cu-63(n.g), (n.g)
    565.610,   7.038e-04, Cu-63(n.g), (n.g)
   1483.470,   7.038e-04, Cu-63(n.g), (n.g)
   3651.930,   7.038e-04, Cu-63(n.g), (n.g)
    695.670,   6.718e-04, Cu-63(n.g), (n.g)
    291.800,   6.398e-04, Cu-63(n.g), (n.g)
   1746.790,   6.398e-04, Cu-63(n.g), (n.g)
   2507.210,   6.398e-04, Cu-63(n.g), (n.g)
   3603.120,   6.398e-04, Cu-63(n.g), (n.g)
   3712.400,   6.398e-04, Cu-63(n.g), (n.g)
   3718.650,   6.398e-04, Cu-63(n.g), (n.g)
   5320.900,   6.398e-04, Cu-63(n.g), (n.g)
   1354.200,   6.078e-04, Cu-63(n.g), (n.g)
   1535.610,   6.078e-04, Cu-63(n.g), (n.g)
   1541.250,   6.078e-04, Cu-63(n.g), (n.g)
   1641.680,   6.078e-04, Cu-63(n.g), (n.g)
    804.510,   5.982e-04, Cu-63(n.g), (n.g)
   1630.020,   5.758e-04, Cu-63(n.g), (n.g)
   1844.640,   5.758e-04, Cu-63(n.g), (n.g)
   4165.700,   5.758e-04, Cu-63(n.g), (n.g)
   1569.760,   5.374e-04, Cu-63(n.g), (n.g)
   1485.080,   5.118e-04, Cu-63(n.g), (n.g)
   2904.720,   5.118e-04, Cu-63(n.g), (n.g)
   1032.570,   5.022e-04, Cu-63(n.g), (n.g)
    586.980,   4.798e-04, Cu-63(n.g), (n.g)
   1790.890,   4.798e-04, Cu-63(n.g), (n.g)
   2595.000,   4.479e-04, Cu-63(n.g), (n.g)
   2669.070,   4.479e-04, Cu-63(n.g), (n.g)
   4882.210,   4.479e-04, Cu-63(n.g), (n.g)
   1119.480,   4.159e-04, Cu-63(n.g), (n.g)
   1808.970,   4.159e-04, Cu-63(n.g), (n.g)
   3727.510,   4.159e-04, Cu-63(n.g), (n.g)
   1177.130,   4.063e-04, Cu-63(n.g), (n.g)
   1287.410,   4.031e-04, Cu-63(n.g), (n.g)
   1930.180,   3.839e-04, Cu-63(n.g), (n.g)
   1435.600,   3.519e-04, Cu-63(n.g), (n.g)
   4835.530,   3.519e-04, Cu-63(n.g), (n.g)
   1826.200,   2.879e-04, Cu-63(n.g), (n.g)
    775.980,   2.079e-04, Cu-63(n.g), (n.g)
