Cd-113(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
    854.180,   1.111e-03,Cd-113(n.g), (n.g)
   6382.500,   1.032e-03,Cd-113(n.g), (n.g)
    862.330,   9.524e-04,Cd-113(n.g), (n.g)
    593.450,   8.730e-04,Cd-113(n.g), (n.g)
   1247.700,   8.730e-04,Cd-113(n.g), (n.g)
   2199.100,   8.333e-04,Cd-113(n.g), (n.g)
    532.600,   7.937e-04,Cd-113(n.g), (n.g)
    942.480,   7.937e-04,Cd-113(n.g), (n.g)
    426.520,   7.778e-04,Cd-113(n.g), (n.g)
    632.170,   7.540e-04,Cd-113(n.g), (n.g)
    868.270,   7.143e-04,Cd-113(n.g), (n.g)
   1091.840,   7.143e-04,Cd-113(n.g), (n.g)
   6254.500,   7.143e-04,Cd-113(n.g), (n.g)
    474.400,   5.952e-04,Cd-113(n.g), (n.g)
    495.350,   5.675e-04,Cd-113(n.g), (n.g)
    600.900,   5.556e-04,Cd-113(n.g), (n.g)
    622.000,   5.556e-04,Cd-113(n.g), (n.g)
     90.100,   5.159e-04,Cd-113(n.g), (n.g)
   1426.000,   5.159e-04,Cd-113(n.g), (n.g)
    419.980,   4.563e-04,Cd-113(n.g), (n.g)
    205.040,   3.611e-04,Cd-113(n.g), (n.g)
    659.500,   3.571e-04,Cd-113(n.g), (n.g)
    665.400,   3.571e-04,Cd-113(n.g), (n.g)
    873.300,   3.571e-04,Cd-113(n.g), (n.g)
   6394.800,   3.175e-04,Cd-113(n.g), (n.g)
   7200.200,   3.175e-04,Cd-113(n.g), (n.g)
    225.770,   2.183e-04,Cd-113(n.g), (n.g)
    200.700,   1.349e-04,Cd-113(n.g), (n.g)
