Ge-73(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   2543.610,   3.063e-03, Ge-73(n.g), (n.g)
   3239.349,   3.063e-03, Ge-73(n.g), (n.g)
   5782.490,   3.063e-03, Ge-73(n.g), (n.g)
   7626.309,   3.063e-03, Ge-73(n.g), (n.g)
    479.790,   2.973e-03, Ge-73(n.g), (n.g)
    695.688,   2.973e-03, Ge-73(n.g), (n.g)
    972.480,   2.973e-03, Ge-73(n.g), (n.g)
   1087.340,   2.973e-03, Ge-73(n.g), (n.g)
   1775.820,   2.973e-03, Ge-73(n.g), (n.g)
    850.610,   2.883e-03, Ge-73(n.g), (n.g)
   1049.510,   2.883e-03, Ge-73(n.g), (n.g)
   1049.630,   2.883e-03, Ge-73(n.g), (n.g)
   1082.566,   2.883e-03, Ge-73(n.g), (n.g)
   1443.510,   2.883e-03, Ge-73(n.g), (n.g)
   4417.680,   2.883e-03, Ge-73(n.g), (n.g)
    715.160,   2.793e-03, Ge-73(n.g), (n.g)
   1009.650,   2.793e-03, Ge-73(n.g), (n.g)
   1009.662,   2.793e-03, Ge-73(n.g), (n.g)
   1178.690,   2.793e-03, Ge-73(n.g), (n.g)
   2019.410,   2.793e-03, Ge-73(n.g), (n.g)
   2368.150,   2.793e-03, Ge-73(n.g), (n.g)
   2949.650,   2.793e-03, Ge-73(n.g), (n.g)
   6237.850,   2.793e-03, Ge-73(n.g), (n.g)
    251.213,   2.703e-03, Ge-73(n.g), (n.g)
    996.010,   2.703e-03, Ge-73(n.g), (n.g)
   1303.170,   2.703e-03, Ge-73(n.g), (n.g)
   2702.420,   2.703e-03, Ge-73(n.g), (n.g)
   5586.480,   2.703e-03, Ge-73(n.g), (n.g)
    311.301,   2.613e-03, Ge-73(n.g), (n.g)
    604.060,   2.613e-03, Ge-73(n.g), (n.g)
   1282.110,   2.613e-03, Ge-73(n.g), (n.g)
   1371.780,   2.613e-03, Ge-73(n.g), (n.g)
   1372.158,   2.613e-03, Ge-73(n.g), (n.g)
   1431.720,   2.613e-03, Ge-73(n.g), (n.g)
   2562.200,   2.613e-03, Ge-73(n.g), (n.g)
   4833.590,   2.613e-03, Ge-73(n.g), (n.g)
   5088.130,   2.613e-03, Ge-73(n.g), (n.g)
   6879.991,   2.613e-03, Ge-73(n.g), (n.g)
    809.770,   2.523e-03, Ge-73(n.g), (n.g)
   1060.120,   2.523e-03, Ge-73(n.g), (n.g)
   2742.840,   2.523e-03, Ge-73(n.g), (n.g)
   3523.720,   2.523e-03, Ge-73(n.g), (n.g)
   3981.140,   2.523e-03, Ge-73(n.g), (n.g)
   4437.080,   2.523e-03, Ge-73(n.g), (n.g)
   5236.030,   2.523e-03, Ge-73(n.g), (n.g)
   7161.786,   2.523e-03, Ge-73(n.g), (n.g)
   1310.390,   2.432e-03, Ge-73(n.g), (n.g)
   1367.050,   2.432e-03, Ge-73(n.g), (n.g)
   2266.160,   2.432e-03, Ge-73(n.g), (n.g)
   5978.420,   2.432e-03, Ge-73(n.g), (n.g)
   7270.310,   2.432e-03, Ge-73(n.g), (n.g)
    396.193,   2.342e-03, Ge-73(n.g), (n.g)
   1160.580,   2.342e-03, Ge-73(n.g), (n.g)
   3896.490,   2.342e-03, Ge-73(n.g), (n.g)
    410.928,   2.252e-03, Ge-73(n.g), (n.g)
    836.330,   2.252e-03, Ge-73(n.g), (n.g)
    836.337,   2.252e-03, Ge-73(n.g), (n.g)
   1049.620,   2.252e-03, Ge-73(n.g), (n.g)
   1570.121,   2.252e-03, Ge-73(n.g), (n.g)
   1946.160,   2.252e-03, Ge-73(n.g), (n.g)
   4201.820,   2.252e-03, Ge-73(n.g), (n.g)
   5254.740,   2.252e-03, Ge-73(n.g), (n.g)
   5301.660,   2.252e-03, Ge-73(n.g), (n.g)
   1009.620,   2.162e-03, Ge-73(n.g), (n.g)
   2227.440,   2.162e-03, Ge-73(n.g), (n.g)
   2227.830,   2.162e-03, Ge-73(n.g), (n.g)
   4098.800,   2.162e-03, Ge-73(n.g), (n.g)
   5053.610,   2.162e-03, Ge-73(n.g), (n.g)
   5053.800,   2.162e-03, Ge-73(n.g), (n.g)
   6510.370,   2.162e-03, Ge-73(n.g), (n.g)
    890.490,   2.072e-03, Ge-73(n.g), (n.g)
   1233.157,   2.072e-03, Ge-73(n.g), (n.g)
   1721.130,   2.072e-03, Ge-73(n.g), (n.g)
   2631.019,   2.072e-03, Ge-73(n.g), (n.g)
   3435.190,   2.072e-03, Ge-73(n.g), (n.g)
   4394.510,   2.072e-03, Ge-73(n.g), (n.g)
    966.820,   1.982e-03, Ge-73(n.g), (n.g)
   1302.620,   1.982e-03, Ge-73(n.g), (n.g)
   1303.040,   1.982e-03, Ge-73(n.g), (n.g)
   1456.240,   1.982e-03, Ge-73(n.g), (n.g)
   1916.220,   1.982e-03, Ge-73(n.g), (n.g)
   4542.120,   1.982e-03, Ge-73(n.g), (n.g)
   4972.540,   1.982e-03, Ge-73(n.g), (n.g)
   5192.500,   1.982e-03, Ge-73(n.g), (n.g)
   5546.230,   1.982e-03, Ge-73(n.g), (n.g)
    528.830,   1.892e-03, Ge-73(n.g), (n.g)
    746.393,   1.892e-03, Ge-73(n.g), (n.g)
   1022.130,   1.892e-03, Ge-73(n.g), (n.g)
   1170.336,   1.892e-03, Ge-73(n.g), (n.g)
   1269.270,   1.892e-03, Ge-73(n.g), (n.g)
   1539.620,   1.892e-03, Ge-73(n.g), (n.g)
   2023.650,   1.892e-03, Ge-73(n.g), (n.g)
   3045.050,   1.892e-03, Ge-73(n.g), (n.g)
   3165.430,   1.892e-03, Ge-73(n.g), (n.g)
   3697.830,   1.892e-03, Ge-73(n.g), (n.g)
   3883.240,   1.892e-03, Ge-73(n.g), (n.g)
   4269.020,   1.892e-03, Ge-73(n.g), (n.g)
   4497.510,   1.892e-03, Ge-73(n.g), (n.g)
   4507.010,   1.892e-03, Ge-73(n.g), (n.g)
   5455.460,   1.892e-03, Ge-73(n.g), (n.g)
    479.760,   1.802e-03, Ge-73(n.g), (n.g)
    647.970,   1.802e-03, Ge-73(n.g), (n.g)
    716.405,   1.802e-03, Ge-73(n.g), (n.g)
    716.409,   1.802e-03, Ge-73(n.g), (n.g)
    734.174,   1.802e-03, Ge-73(n.g), (n.g)
   2011.750,   1.802e-03, Ge-73(n.g), (n.g)
   2112.000,   1.802e-03, Ge-73(n.g), (n.g)
   2579.130,   1.802e-03, Ge-73(n.g), (n.g)
   2623.690,   1.802e-03, Ge-73(n.g), (n.g)
   4106.140,   1.802e-03, Ge-73(n.g), (n.g)
   5856.070,   1.802e-03, Ge-73(n.g), (n.g)
   6474.920,   1.802e-03, Ge-73(n.g), (n.g)
   7526.014,   1.802e-03, Ge-73(n.g), (n.g)
    100.309,   1.793e-03, Ge-73(n.g), (n.g)
   1502.870,   1.712e-03, Ge-73(n.g), (n.g)
   1602.064,   1.712e-03, Ge-73(n.g), (n.g)
   2767.900,   1.712e-03, Ge-73(n.g), (n.g)
   2771.576,   1.712e-03, Ge-73(n.g), (n.g)
   2863.150,   1.712e-03, Ge-73(n.g), (n.g)
   5219.500,   1.712e-03, Ge-73(n.g), (n.g)
    316.344,   1.622e-03, Ge-73(n.g), (n.g)
   1096.350,   1.622e-03, Ge-73(n.g), (n.g)
   1395.150,   1.622e-03, Ge-73(n.g), (n.g)
   2094.040,   1.622e-03, Ge-73(n.g), (n.g)
   3090.080,   1.622e-03, Ge-73(n.g), (n.g)
   3377.160,   1.622e-03, Ge-73(n.g), (n.g)
   3538.430,   1.622e-03, Ge-73(n.g), (n.g)
   3955.320,   1.622e-03, Ge-73(n.g), (n.g)
   4344.600,   1.622e-03, Ge-73(n.g), (n.g)
   4352.770,   1.622e-03, Ge-73(n.g), (n.g)
   4754.600,   1.622e-03, Ge-73(n.g), (n.g)
   5622.430,   1.622e-03, Ge-73(n.g), (n.g)
    169.040,   1.532e-03, Ge-73(n.g), (n.g)
   1393.580,   1.532e-03, Ge-73(n.g), (n.g)
   1393.720,   1.532e-03, Ge-73(n.g), (n.g)
   1555.020,   1.532e-03, Ge-73(n.g), (n.g)
   2727.670,   1.532e-03, Ge-73(n.g), (n.g)
   2872.740,   1.532e-03, Ge-73(n.g), (n.g)
   2932.970,   1.532e-03, Ge-73(n.g), (n.g)
   3768.750,   1.532e-03, Ge-73(n.g), (n.g)
   4248.540,   1.532e-03, Ge-73(n.g), (n.g)
   5440.040,   1.532e-03, Ge-73(n.g), (n.g)
    476.750,   1.441e-03, Ge-73(n.g), (n.g)
    654.720,   1.441e-03, Ge-73(n.g), (n.g)
    978.280,   1.441e-03, Ge-73(n.g), (n.g)
   2567.571,   1.441e-03, Ge-73(n.g), (n.g)
   2753.560,   1.441e-03, Ge-73(n.g), (n.g)
   3093.760,   1.441e-03, Ge-73(n.g), (n.g)
   3645.780,   1.441e-03, Ge-73(n.g), (n.g)
   3645.880,   1.441e-03, Ge-73(n.g), (n.g)
   3667.720,   1.441e-03, Ge-73(n.g), (n.g)
   7359.733,   1.441e-03, Ge-73(n.g), (n.g)
    472.090,   1.351e-03, Ge-73(n.g), (n.g)
    750.370,   1.351e-03, Ge-73(n.g), (n.g)
    933.490,   1.351e-03, Ge-73(n.g), (n.g)
   1744.910,   1.351e-03, Ge-73(n.g), (n.g)
   2973.429,   1.351e-03, Ge-73(n.g), (n.g)
   3167.880,   1.351e-03, Ge-73(n.g), (n.g)
   3307.230,   1.351e-03, Ge-73(n.g), (n.g)
   3567.100,   1.351e-03, Ge-73(n.g), (n.g)
   4245.020,   1.351e-03, Ge-73(n.g), (n.g)
   4783.420,   1.351e-03, Ge-73(n.g), (n.g)
   4788.210,   1.351e-03, Ge-73(n.g), (n.g)
   4998.990,   1.351e-03, Ge-73(n.g), (n.g)
   5121.170,   1.351e-03, Ge-73(n.g), (n.g)
    643.505,   1.261e-03, Ge-73(n.g), (n.g)
   1381.430,   1.261e-03, Ge-73(n.g), (n.g)
   2966.240,   1.261e-03, Ge-73(n.g), (n.g)
   3102.920,   1.261e-03, Ge-73(n.g), (n.g)
   3556.960,   1.261e-03, Ge-73(n.g), (n.g)
   3595.530,   1.261e-03, Ge-73(n.g), (n.g)
   3595.620,   1.261e-03, Ge-73(n.g), (n.g)
   3637.760,   1.261e-03, Ge-73(n.g), (n.g)
   3975.727,   1.261e-03, Ge-73(n.g), (n.g)
   4087.030,   1.261e-03, Ge-73(n.g), (n.g)
   5021.220,   1.261e-03, Ge-73(n.g), (n.g)
   7659.327,   1.261e-03, Ge-73(n.g), (n.g)
    302.860,   1.171e-03, Ge-73(n.g), (n.g)
    484.580,   1.171e-03, Ge-73(n.g), (n.g)
    723.277,   1.171e-03, Ge-73(n.g), (n.g)
    839.154,   1.171e-03, Ge-73(n.g), (n.g)
    918.620,   1.171e-03, Ge-73(n.g), (n.g)
   1767.701,   1.171e-03, Ge-73(n.g), (n.g)
   1839.700,   1.171e-03, Ge-73(n.g), (n.g)
   1840.060,   1.171e-03, Ge-73(n.g), (n.g)
   1840.070,   1.171e-03, Ge-73(n.g), (n.g)
   2143.490,   1.171e-03, Ge-73(n.g), (n.g)
   2178.990,   1.171e-03, Ge-73(n.g), (n.g)
   2221.800,   1.171e-03, Ge-73(n.g), (n.g)
   2619.290,   1.171e-03, Ge-73(n.g), (n.g)
   2644.560,   1.171e-03, Ge-73(n.g), (n.g)
   2648.340,   1.171e-03, Ge-73(n.g), (n.g)
   2716.280,   1.171e-03, Ge-73(n.g), (n.g)
   2791.550,   1.171e-03, Ge-73(n.g), (n.g)
   2794.560,   1.171e-03, Ge-73(n.g), (n.g)
   3233.110,   1.171e-03, Ge-73(n.g), (n.g)
   3489.870,   1.171e-03, Ge-73(n.g), (n.g)
   4051.140,   1.171e-03, Ge-73(n.g), (n.g)
   4238.110,   1.171e-03, Ge-73(n.g), (n.g)
   4238.370,   1.171e-03, Ge-73(n.g), (n.g)
   4961.700,   1.171e-03, Ge-73(n.g), (n.g)
   5312.780,   1.171e-03, Ge-73(n.g), (n.g)
   9599.534,   1.171e-03, Ge-73(n.g), (n.g)
    273.668,   1.081e-03, Ge-73(n.g), (n.g)
    443.840,   1.081e-03, Ge-73(n.g), (n.g)
    497.593,   1.081e-03, Ge-73(n.g), (n.g)
    618.900,   1.081e-03, Ge-73(n.g), (n.g)
   1051.970,   1.081e-03, Ge-73(n.g), (n.g)
   1136.050,   1.081e-03, Ge-73(n.g), (n.g)
   2595.910,   1.081e-03, Ge-73(n.g), (n.g)
   2945.900,   1.081e-03, Ge-73(n.g), (n.g)
   3077.500,   1.081e-03, Ge-73(n.g), (n.g)
   3216.970,   1.081e-03, Ge-73(n.g), (n.g)
   3418.640,   1.081e-03, Ge-73(n.g), (n.g)
   4292.052,   1.081e-03, Ge-73(n.g), (n.g)
   4502.250,   1.081e-03, Ge-73(n.g), (n.g)
   5207.130,   1.081e-03, Ge-73(n.g), (n.g)
   5283.540,   1.081e-03, Ge-73(n.g), (n.g)
   6821.920,   1.081e-03, Ge-73(n.g), (n.g)
    237.100,   9.910e-04, Ge-73(n.g), (n.g)
    556.686,   9.910e-04, Ge-73(n.g), (n.g)
    678.402,   9.910e-04, Ge-73(n.g), (n.g)
   2115.204,   9.910e-04, Ge-73(n.g), (n.g)
   2126.880,   9.910e-04, Ge-73(n.g), (n.g)
   2232.930,   9.910e-04, Ge-73(n.g), (n.g)
   2243.930,   9.910e-04, Ge-73(n.g), (n.g)
   2362.580,   9.910e-04, Ge-73(n.g), (n.g)
   2724.690,   9.910e-04, Ge-73(n.g), (n.g)
   3154.600,   9.910e-04, Ge-73(n.g), (n.g)
   4026.560,   9.910e-04, Ge-73(n.g), (n.g)
   4042.610,   9.910e-04, Ge-73(n.g), (n.g)
   4321.820,   9.910e-04, Ge-73(n.g), (n.g)
   4451.210,   9.910e-04, Ge-73(n.g), (n.g)
   4742.630,   9.910e-04, Ge-73(n.g), (n.g)
   4993.860,   9.910e-04, Ge-73(n.g), (n.g)
   4994.980,   9.910e-04, Ge-73(n.g), (n.g)
    403.590,   9.009e-04, Ge-73(n.g), (n.g)
    429.720,   9.009e-04, Ge-73(n.g), (n.g)
    657.860,   9.009e-04, Ge-73(n.g), (n.g)
   2188.106,   9.009e-04, Ge-73(n.g), (n.g)
   2188.374,   9.009e-04, Ge-73(n.g), (n.g)
   2775.260,   9.009e-04, Ge-73(n.g), (n.g)
   2835.860,   9.009e-04, Ge-73(n.g), (n.g)
   2835.872,   9.009e-04, Ge-73(n.g), (n.g)
   2836.560,   9.009e-04, Ge-73(n.g), (n.g)
   3081.247,   9.009e-04, Ge-73(n.g), (n.g)
   3161.710,   9.009e-04, Ge-73(n.g), (n.g)
   3199.610,   9.009e-04, Ge-73(n.g), (n.g)
   3382.830,   9.009e-04, Ge-73(n.g), (n.g)
   3477.150,   9.009e-04, Ge-73(n.g), (n.g)
   3533.390,   9.009e-04, Ge-73(n.g), (n.g)
   3560.500,   9.009e-04, Ge-73(n.g), (n.g)
   4146.600,   9.009e-04, Ge-73(n.g), (n.g)
   4443.990,   9.009e-04, Ge-73(n.g), (n.g)
   4477.720,   9.009e-04, Ge-73(n.g), (n.g)
   4877.360,   9.009e-04, Ge-73(n.g), (n.g)
   5004.970,   9.009e-04, Ge-73(n.g), (n.g)
   5081.440,   9.009e-04, Ge-73(n.g), (n.g)
    685.647,   8.739e-04, Ge-73(n.g), (n.g)
    140.562,   8.108e-04, Ge-73(n.g), (n.g)
    212.170,   8.108e-04, Ge-73(n.g), (n.g)
    467.660,   8.108e-04, Ge-73(n.g), (n.g)
    756.270,   8.108e-04, Ge-73(n.g), (n.g)
    761.080,   8.108e-04, Ge-73(n.g), (n.g)
    786.730,   8.108e-04, Ge-73(n.g), (n.g)
