Cr-50(n.n'g)

Energy(keV), I -Relative,    Nuclide, Decay_Mode
    783.320,          NA,Cr-50(n.n'g), (n.n'g)
   2141.100,          NA,Cr-50(n.n'g), Dopp.Brd?
