C-12(n.g)

Energy(keV),  Phot/React,    Nuclide, Decay_Mode
   4945.301,   7.479e-01,  C-12(n.g), (n.g)
   1261.765,   3.553e-01,  C-12(n.g), (n.g)
   3683.920,   3.496e-01,  C-12(n.g), (n.g)
   3089.057,   4.728e-03,  C-12(n.g), (n.g)
    595.015,   2.722e-03,  C-12(n.g), (n.g)
   1856.717,   1.777e-03,  C-12(n.g), (n.g)
